bf_bugid,key_word,key_phrase
CSCvo63770,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvo67324,"CIAM.,api-gen,Note",
CSCvo87048,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvo94791,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvp14224,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvp21631,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvp38906,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvp48375,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvp61661,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvp62333,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvp79737,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvp97333,"Blackheart:,Blackheart,GigabitEthernet0/1/0",
CSCvq11329,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCux90388,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCux93561,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCux97259,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCux97629,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy05848,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCuy19403,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy19669,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuy21410,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuy21514,"provided.MissingMissingMissingMissingnobug,RESERVED,announcing",
CSCuy28300,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCuy30702,"IR800,,uc500Error,'is_ir800'make-3.81[3]:",
CSCuy34862,"ABOUT,overcome,*issue_not_a_bug_or_enhancement",;;raise manner overcome cdets limitations;;
CSCuy46890,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy47007,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy48995,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy51192,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy53308,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuy64181,"file.MissingMissingMissingMissingCSCuy13614,10.6.8,QuickTime",
CSCuy64189,"file.MissingMissingMissingMissingCSCuy13614,10.6.8,QuickTime",
CSCuy64199,"file.MissingMissingMissingMissingCSCuy13614,10.6.8,QuickTime",
CSCuy74147,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy76032,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy76710,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCuy76751,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCuy77257,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCuy84863,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy86286,"<cr>MissingMissingMissingMissingnobug,vlpwa:,cloned-from-CSCux05982Add",
CSCuy86582,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy87354,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuy92272,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCuy93134,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCuy94248,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuy94285,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy98184,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy98329,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98377,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy98423,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98484,"DMM,demonstrated,vulnerabilityMissingThis",
CSCuy98543,"VulnerabilityMissingMissingMissingMissingnobug,2.15,17.x",
CSCuy98565,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuy98567,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz00618,"provided.MissingMissingMissingMissingnobug,RESERVED,announcing",
CSCuz00829,"user-assisted,untrusted,CE340",link url untrusted search path;firefox parse untrusted data ui;cve url untrusted search path
CSCuz00867,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz02086,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz02475,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuz04735,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCuz08659,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz10877,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCuz19385,"pid=,-Process=,ipl=",
CSCuz26998,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCuz27164,"dmp,1.0.1i,,:http://tvce.cisco.com/knowledge/aimsxp/alertpublication/express/alert_preview.asp?AlertID=35202The",media players dmp series cisco;dmp evaluation dms;evaluation dmp openssl ciam;evaluation dmp openssl ciam;evaluation dmp openssl ciam
CSCuz30666,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCuz35192,"""Modem,Wireless,""Sierra",
CSCuz35603,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz37045,"offerings,Requirement:,Mandatory",
CSCuz37054,"offerings,Requirement:,Mandatory",
CSCuz37116,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz37318,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz37356,"offerings,Requirement:,Mandatory",
CSCuz37462,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz51354,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCuz56202,"collapse,t_base_6Missingthis,t_base_6.MissingMissingMissingMissingnobug",collapse iot_pi t_base_;collapse iot_pi t_base_;
CSCuz58455,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCuz62104,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCuz65322,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCuz69181,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCuz71029,"pid=,-Process=,ipl=",
CSCva05888,"""Modem,Wireless,""Sierra",
CSCva07491,"pid=,-Process=,ipl=",
CSCva20891,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCva23884,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCva51768,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCva67767,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
